Id,Price
9477,115041.13283039536
12705,197732.01531504508
16426,203014.30371389966
1481,69519.23228915094
9946,265626.5021714042
12025,232213.00644652708
5341,245308.74954944363
9923,271335.6023652091
7953,215129.544015539
11066,251892.8946961049
5037,172565.5810765066
2509,185745.83141713156
4937,324095.43505103
12089,388498.46596708655
4964,176222.8842625692
16500,267920.9754131927
4625,150142.8330512479
2363,406754.3311230257
8148,199191.33876858657
3804,187553.72835607897
4584,154397.51482042964
10694,113032.39207862268
2691,165390.8132235677
2983,206466.00901091384
13563,332273.968241198
10747,217331.96564598833
1721,201212.37141090582
2789,252721.91480675695
7214,258229.39350352096
8659,231682.7678713612
5107,330307.83177462383
3843,227331.4993869289
14610,399509.2043601751
15505,170407.61154781954
5060,267899.4821775958
16055,222107.17107564377
14963,207585.3098422015
4118,144576.00647016478
1672,186177.99696477162
3209,176556.7814464026
16515,144289.84405302658
973,175385.71752513497
12529,178467.55684126218
5896,119717.26395865534
5450,250813.0946718854
3249,187129.79003477257
8911,180705.0719760092
5898,225918.69644187417
1024,179231.1840092342
4766,216169.68760197985
15804,187398.03046240078
14303,194952.99907120963
10707,185012.24019935896
6605,220153.41562993042
1138,414896.48726685194
14088,441010.33228197077
9154,183348.5614301724
8190,197197.83008866798
398,270943.73421107925
13302,270458.6109884688
9696,150670.189414437
16786,125954.1181180124
16230,178808.3069441695
6552,185360.47319620877
923,238611.8028230731
9602,294507.2193166031
5857,300645.32153319864
8120,175413.69415701646
7134,183537.97901815927
11726,175209.01036880445
8069,119368.75869142108
12420,175971.89992892664
8604,193666.94587325686
4854,304588.189858305
12212,176611.14455261125
12099,387606.8620819538
3882,355624.1683813594
6995,333283.1250252109
10172,194460.4383070841
11672,348086.26473268203
12897,268601.8576317514
16097,180858.36871206496
6779,270542.6695034345
11199,205089.9002002518
10816,296254.42682082485
143,415626.1545376148
5399,251649.50719995642
3286,153217.9847883712
13706,189968.88638309084
1935,385777.98051786824
16000,179530.11165500578
2860,195530.28147560795
11407,199564.05571529586
16378,287413.8920331839
12278,182268.1401984627
3842,213617.39814621658
2692,339314.4964165357
7699,180645.8635876713
6825,330571.927006071
7268,256713.0985128247
1477,377064.9200198372
9887,179611.95451863465
9436,181257.24680998805
3179,245334.35725431438
1350,453162.4005587957
10643,197146.8667763722
5793,248513.51689438144
11494,375195.8383838457
4206,218595.79329186465
12419,239029.24089534662
8530,228568.0922276342
5985,171397.04443410516
8908,190220.239054715
256,123508.57887191113
7234,176992.352290843
5648,217961.6264196221
3014,200917.7393518068
2184,187818.4938225187
9189,268835.54287969496
14884,193508.52176659094
10333,167390.24139543585
15896,137945.43362177498
13269,149493.58570410724
8603,226970.918226503
15087,172962.9094472141
4344,188037.90493780296
7981,69142.67983323657
10908,231516.89199477705
6190,168134.2756046297
11742,218391.3208361672
9224,146421.09672259598
14667,197754.837574905
458,179168.79611500746
2464,338242.5177866224
12320,245776.93099804132
278,186218.3315199337
2912,219033.27600247748
6698,207113.66388417626
4510,134433.7282823348
4183,177387.84382858445
5551,244892.41417519984
12187,163387.42766835983
7948,219914.5619152548
10808,190684.57233618037
12432,172616.23753119772
5356,176246.45222079274
8984,500962.6912598355
9203,184464.6446800485
15412,89805.64728023343
12041,133133.10776270862
7644,302150.8594905075
7071,196105.3154143126
10685,177266.41068401167
6763,273389.7141004718
940,137809.69204795916
14959,200112.82878385525
1338,152603.87993757988
5351,133028.35005973512
6524,185944.12144913216
12516,153323.83986629976
3288,248418.25185207775
3146,222807.69476960134
3954,177010.7272141236
11955,160376.63926715916
1211,229818.72037464063
15668,200567.46062236888
1320,90714.2621860914
9108,155724.81248527952
16482,240395.39391927287
5017,146604.42850826881
8290,228082.00319942235
4304,417261.3718648073
1930,216237.33036606974
12530,175592.30296056834
11295,344962.9214244612
3002,155206.7041909649
15483,170928.11728943107
11525,202921.4576564542
13978,129860.14456335154
4885,171650.25552727107
8325,176881.70201121102
3630,122256.97487845928
9165,190692.32472798225
13945,220438.1081823073
10663,194304.84492616073
14803,179570.22316573287
7621,163961.48431710084
8205,219250.38353266497
10387,203224.638384703
5457,152967.47356496617
10234,365837.2363591164
6251,175193.80710280937
701,261572.5031342151
7930,184367.6306764897
15028,139310.74903815196
12172,78792.77259520338
5805,190101.20092722817
7411,298580.88347351196
14806,179404.63944729918
7890,167919.85651405193
10440,132265.75830384617
14926,165991.2624889818
5381,150950.27085314863
3800,345144.030744173
10511,234217.37449172162
9324,249616.9346605748
3313,212723.6156479077
7351,148389.03906573215
8459,179783.6020285964
9957,118499.50349720739
12024,178992.25177117277
4380,235522.68671974618
5042,117204.7557449614
13289,146327.8088814328
13407,411751.12164596404
13258,153198.01817356428
15993,291995.6529310797
12525,199784.10558739267
4062,230118.57307970757
12065,217098.82044749853
8227,181228.87571924532
11333,166438.09138740422
2867,128165.24173189403
3319,263331.21223366295
3523,299295.64833832264
7055,201792.1849326359
14930,172349.98626481948
3444,132678.24548316133
2940,324646.78257987014
6935,404709.42053284997
16116,342461.67248349113
13370,243917.86983183672
6103,233854.35264568776
7446,182444.33466952742
1859,180102.60036728557
4079,177450.0664849004
3228,174531.3891727538
9665,162826.1496207224
15957,404079.7005107656
11533,185345.9669035697
2314,123752.42680765846
4096,214659.30179961113
13437,173738.87754818395
5980,216052.85516084658
2008,194310.12424820638
6754,184937.7802118616
4129,159010.6575863974
14557,317649.3192497118
7096,331793.1707794064
14297,256678.85764201003
3967,228705.26256695922
16485,126078.4598912634
13075,322605.89702540013
14289,202438.50025900238
10988,161381.22390094033
3230,150727.33492248433
13250,177285.52226498144
2559,169991.45337142635
7739,289451.4911284821
7213,172506.04249779094
6639,207450.6322622597
3164,296006.580209055
15207,154749.65522502738
5113,183902.39944468267
3929,144214.88195706575
14493,253741.9307638827
11110,185764.68050009286
2033,220093.0904972477
16057,210903.73005985955
16709,235628.38205472406
14313,156174.17527980809
1028,284896.81001117325
7187,112547.16221959579
3738,338757.25076580833
9869,326738.1870487565
12644,188142.77664860673
3686,123743.62512178026
9196,246918.14875268817
12326,198588.83485965338
4936,209856.10719015735
13314,199321.5950104572
9857,333233.7058576414
519,197070.45074169862
8410,175843.93788205253
1720,188292.92686053386
10341,200912.837940548
14415,190736.2306342768
10613,278788.68877817853
8027,212570.1856536825
15539,272762.72245786904
7431,273300.4519482333
1370,151145.6264029546
12708,151907.9906003609
2250,209425.69508301895
14758,145831.93991861673
8525,357606.2652690872
1538,297988.5700600216
1142,149073.0937725717
1152,230131.0863457801
9802,184100.54839756966
3331,315833.48953098094
15203,184731.0872574536
4247,170531.08413049259
1976,432662.9081681967
2346,187455.92504059893
10078,242273.75549740734
1938,209837.83896955178
7819,179130.2588192177
2168,245826.0696771898
15634,231523.87536207322
8465,248778.9381533871
9313,158161.1458904208
6539,135564.34848355822
6325,102402.74952294421
13442,295729.6403843161
9967,187525.8300019274
7893,239652.8383726418
2861,191605.4074065722
11031,300688.66338832496
15073,132782.51865498893
13837,163581.72106117292
2524,230865.58266939444
8617,225235.77746152206
13513,188534.03112177737
3081,229805.77156703317
10675,375691.0641862679
1907,89948.08154786087
4872,242971.80009103546
16274,376167.3093608765
11837,235836.33625498827
16577,224618.27527427432
5231,301227.2368084174
11315,192763.46449110753
273,203209.14679020442
8363,239000.4491837478
4255,210584.48069739784
16330,249650.16409316368
11528,173132.7445349525
14799,287093.3274539694
1611,293168.89219304745
9234,181618.08504125325
1633,111254.9933928129
6791,214698.76931267884
11567,353804.84747374203
3070,230733.76235340684
12094,230136.86669734953
14335,334189.7458544538
137,167535.9295611977
7182,156242.3238365013
11718,183505.61219301782
5194,105788.07517309148
97,364265.5532179384
5118,440762.8371525067
13920,300413.88135541766
9952,194437.6201698013
15337,223139.23620344693
10243,215845.13400895792
4048,381484.95913446136
171,170067.24052476708
11378,160723.70983595736
14190,172589.9101709191
15265,131597.48137497774
2740,131767.55205056304
5573,311888.4107661121
4481,225506.44463295472
2631,157380.532260667
4984,254151.90038544213
16466,167500.34772551438
16716,124768.18916806027
15325,181952.67849673697
10115,179305.3638652114
117,472532.39384192304
5476,104419.61130591518
11757,173583.23281055127
12359,128095.07597208787
15546,193513.1838440541
8133,162034.73369710846
9018,317633.7893739026
2075,171408.88794296014
11170,296748.9389783242
15733,208282.4118531466
9280,144559.96247558508
10734,320328.7246828003
14071,163136.61102688458
7373,211061.22087006122
14736,173918.5191299201
3458,119065.82996666855
6183,175294.71531232382
7825,219366.5170613925
16775,183977.85246296762
5717,177413.71024632797
12397,139632.2523884989
8189,499461.4896585228
4423,206830.48423746918
3994,133733.87625884239
10342,195548.62164757718
10051,185523.24028724714
9453,143167.89802161595
12593,476660.10728683416
1274,90411.44487070663
6933,313347.07219246426
1761,152099.63649280858
7157,298185.4427009288
15169,154424.30214243056
6792,372028.39279370126
13830,173302.04820580943
7240,171764.57040416443
3051,259849.00866047884
6550,112738.13819830795
4603,181416.28447895727
5729,167608.5612139247
13473,329569.011800093
15104,143909.05761015226
6599,394211.09374897426
2216,293027.3715502162
8721,297754.5001085183
3645,195501.50275624113
8664,208297.61106059994
11001,194673.78952581563
753,161521.46584296646
8129,233910.12223142147
15235,166091.128818374
3359,218700.7299966419
10424,241431.12893088386
10226,233442.00054946297
9252,202392.08393284195
3008,255628.63168467293
5849,181568.53850608398
8494,176697.11348732756
6764,293728.95204896247
12445,316124.34317520866
11716,184357.75470044994
4508,118485.63073718341
5669,197423.36191222057
11427,110008.46938939298
11065,184554.84207510197
8910,216071.993047303
16401,114729.75147191611
11913,154676.09821931118
6221,217515.0899695824
10839,198319.48428744913
2809,202846.40816387784
13311,162571.26810933047
6866,190114.01935671092
6019,173054.65989148663
3024,164582.5109155793
1391,221094.15793094353
15904,215665.68374234712
15858,292980.0311307665
9911,222270.58206422103
16579,206039.17084729657
4394,333943.5482016143
1468,409334.95758546086
12965,155623.50876812774
2249,190823.17267208878
14384,150742.09443941922
13040,127719.01702764981
8872,142242.7604359427
12864,227220.08392689915
15712,169898.34720708267
14049,153498.3820511454
1840,97163.06339722511
12019,175415.869694312
8948,164712.09707219328
15154,192907.74988807953
6943,148298.568727581
12564,405267.73180037073
12766,152434.94593474022
7255,233341.9998030279
7962,154565.59503429758
709,139619.40771342407
4634,138812.53694355805
889,232263.24176483232
4774,133492.63021586044
13890,182519.82043810218
15431,137426.8389798993
8726,343249.66107413283
10373,136831.26014224128
6413,210225.55402535968
9761,145604.7003500165
15864,164910.75083054675
6147,139630.88575191112
3384,233271.00380618087
320,245884.08868338543
8006,178205.5646000634
14395,177290.3796216722
14976,102196.64365508339
12185,224663.51685785773
4779,125045.56378714585
8551,142726.5626013435
9025,261070.35272486828
10616,210268.70280380276
7475,106977.48357115325
6341,322591.20102496946
14163,146223.23077717557
2211,211915.12192862647
10532,300714.2342160302
14338,128540.4323979427
831,182855.3554966783
3382,173309.73433935395
9209,312435.25362218404
7188,231661.35468498062
7197,216279.6122832134
11270,162159.91588840628
15918,96299.30651271682
6937,435934.68374941073
6178,188682.80999666467
10668,124489.20350960478
1413,259116.85212039747
6884,294906.2631442461
8266,203558.10506430874
14019,184722.21640050094
16764,143456.8605650268
15306,175054.46263668637
3740,198719.63670681758
5298,186755.20366667278
8319,179887.5484504423
4229,189744.6006224335
13429,184109.23906494194
1753,332499.6123491119
860,241019.52884252393
14219,150593.27965118262
12113,198378.88637881746
11309,123956.1150085783
9930,207988.7795508304
10570,201150.08727403547
2839,158502.46298029795
6699,127159.46814119731
16647,117265.96495734992
5325,246721.63276726272
13733,135256.05579653446
7818,327023.4661145931
12505,237798.7178794944
9489,171646.29547647954
10106,189422.15067511637
7864,211686.0061743012
5134,208370.88626626082
11859,149771.27670728706
7440,351770.8822013091
1525,294602.3264548435
7339,184605.36708594658
8,356927.5832526021
3248,107778.60977150599
8995,248555.09618244282
15178,67728.6115260254
8594,158080.4456652488
15770,228111.69905329746
15859,335829.3373963116
1735,332152.33717419684
11410,488050.493613535
16397,168549.86085909943
3572,142050.63623200307
5501,106113.42562837762
969,183499.41680201152
6977,419696.3739656008
1233,179108.47510027775
4258,154248.76667125284
90,309452.85474116704
16650,195006.83009510953
197,110738.71200193655
12514,264252.32031688147
4367,199128.2783627922
3199,170884.28871204818
5600,192314.29889253585
11641,138884.55835523448
14609,116962.542358041
12775,170925.34857003007
14240,182266.09135733146
7933,209741.12028328498
6945,358910.8180462315
14006,202738.5766235539
6320,269692.50724847347
12061,177572.37782431638
16369,217493.52610471033
16354,322679.4971473746
3970,338895.78165560093
1048,203117.47368590673
3639,214184.9662925419
14448,237337.68894003116
2812,423220.81980389677
3932,155462.68152095264
14875,306665.96644904534
8883,117725.10892028542
7622,280776.3499671128
7252,127519.68242259396
9751,177187.08339218464
2378,205409.61175390997
6816,249857.14499849352
15358,171806.5099238476
7843,160132.860348673
10448,413301.25630034786
7840,291556.4298168175
8880,235721.76270657027
12551,328925.64583995927
15470,199720.34336305977
16207,208820.18077237735
12123,128465.7664662251
15247,374681.40182196995
7481,193694.10479048107
16171,356796.3792075782
7461,309809.3511144091
902,199456.8674230839
13094,156758.6216253467
11584,253115.21053557642
4462,227968.83792742994
15576,142787.572740784
16606,259614.25612558814
5427,340615.18995223613
7725,164767.09912546127
5409,202904.75494932424
12579,128048.01062435149
12013,242550.13282097693
11321,188963.72266406688
9932,150215.64681395242
591,152885.13630291287
10357,213650.01290953186
3336,233874.59200900956
13,181368.97692110253
4809,208643.44766992255
7555,165155.3031488957
15172,405946.9576886067
6989,153696.88509301966
4707,189410.40320925135
2046,254985.14044637608
6495,110118.96767645745
3873,182215.88112265835
7061,199051.24528200674
12112,217665.2360174192
8917,304992.42220452224
7735,161070.90416682514
16442,216400.06175784176
4244,166067.11350975133
3747,230920.40699763503
11086,196324.73528042273
10080,191797.5423012247
15057,279913.4422712608
1331,195762.3532689672
8891,160296.16059977547
13411,226804.16852600535
16730,212774.41431710924
2267,201939.543244695
3022,196436.62317683094
11190,216606.34575153457
11857,182082.7371428214
9318,193554.60366319554
16512,191650.36390864186
2053,240658.26892484346
13707,131209.0725549769
12143,157425.09601614808
14080,160580.851786695
6130,177177.89562673142
7936,86562.44469278259
10101,186028.86522712174
5663,200285.3081015639
14811,127511.56070813157
1366,186254.44764775276
908,197549.55980917485
2953,125538.6064406764
14629,138785.69310988087
15096,383183.2034445981
2115,183628.10103973432
11770,170818.00167096598
12701,193119.05293916233
14584,134915.31258812308
1893,409330.8568722028
9501,471967.33427416504
2138,117517.24420942117
9346,200360.3257146447
15960,383225.21922625066
8230,157219.24311579642
13843,215313.34530027988
13810,200577.3165463778
15650,192512.14951774603
9974,134583.88242407952
12200,210590.94074748378
538,216053.60991256742
5334,212401.70377539555
14823,115041.63756891635
4817,172603.15947203527
9041,208418.54690141015
4359,289775.93881137134
4852,233142.66239184389
10141,142994.53861773803
1503,203585.11285038028
16256,386556.6177078976
683,104474.37271295724
14382,212075.89187776472
7248,211090.11138738948
1200,171915.5176500925
3563,174541.051332737
3681,405210.87687747553
3053,257681.86598246964
4099,223774.1452909942
807,135985.52328018824
4658,330070.0019154478
3535,179837.07409584685
12548,162141.80754699808
10488,197963.83506128314
5851,148602.3389946474
13736,223221.0933458445
875,168599.78867303723
14449,159317.74329085177
3958,371666.39803029865
10727,181136.99001168596
11296,137959.05590545444
13646,232115.3763663296
9599,237050.71306265827
7135,290446.88660685666
5943,321015.0828432017
2695,238838.67414086065
6766,212920.73139676935
5630,202578.05178154277
13586,216325.85907128325
3507,420793.9500728623
10014,140620.22610967292
459,225125.42984055134
3582,196050.92766043078
8560,277194.21360970585
3372,176787.38150272897
13109,269868.9034039317
8160,208089.21033621498
10706,202917.945044269
9104,336289.42555519595
2870,208298.5892236165
13712,149163.84501334236
13924,137923.15293894798
798,249358.74733086364
9750,378267.10831712675
16248,353721.16781424737
3170,168976.9810590802
12700,189836.55550157494
10601,136748.55377172815
514,185141.3532928535
4010,290818.3972983837
8124,148935.58813447424
10800,176490.83095850292
13628,197589.3733635801
11637,148167.55974613922
781,179612.93935654897
16156,170749.0928313941
12618,247885.8529617861
9766,186717.73224574936
15987,259584.94615759718
11051,314638.12818593543
7673,201690.34910935094
1245,385918.32668133214
2443,152856.92076235966
7413,80348.23026870274
310,148865.0521208243
10921,231411.81098160052
8709,100880.66566777097
12404,341537.492708215
14986,225020.06700090726
10714,308487.56895289826
14286,213294.24418397434
13828,368034.4280736909
8926,459246.06477261713
12233,191374.62324535372
3913,211285.84929571956
5221,215377.02945473816
14965,84105.29462700116
862,191288.0748282232
13907,136016.0906356259
5418,183089.15167873554
2045,184092.93903216394
13321,189341.66216902717
2762,292206.34522529
13888,182290.96745232557
14962,159036.7998571391
13305,336728.32247233763
8487,255935.7712172393
7146,166300.3108872863
1134,178705.28857835752
15092,345347.9989753032
13760,236676.87412416431
11958,431497.3653817983
3177,177197.4077456561
11350,211360.30223662715
1524,114922.86940379185
5527,222268.59929870986
2872,192173.72401524085
8602,314062.4245764685
3067,359515.9590557184
10435,218563.9856977746
11222,212857.9684423742
8700,178295.87056195707
10961,236114.17976842422
14305,196919.88843071036
8362,235916.55994692087
4979,167399.11076858544
7180,355740.9883892068
5763,120814.95796747218
2192,203962.71813834124
13581,187983.84660426207
10720,155973.54226915713
1358,218589.9804117523
13366,343549.5566728158
13539,350631.62172116525
12849,195751.80979455254
6794,182976.84688169893
525,455124.61042423255
12223,361125.0457948883
16271,145220.97966324716
5818,128390.58083623463
16588,283501.1758802559
8981,124874.18755566233
16476,123211.49925074182
14663,186098.74016799155
3,141484.05942740705
6615,132953.96607724097
12215,269192.78953664616
304,255840.08406178514
13634,258792.3656738616
9208,182271.7043094423
2175,167199.82796752366
250,209757.85911113682
6045,203357.36746826864
10516,165449.67844140777
1852,461556.0543010285
1573,187297.8001805282
15079,164462.81748470353
5500,178354.1933015245
15775,162432.32485809055
3198,161137.42855170634
6718,191053.98329466037
4149,170101.9471713158
9627,258534.70077749164
7595,312587.06186413526
4538,207402.28929022036
3555,184071.5504118929
10483,368484.94117246405
8834,176621.36285573835
16412,176716.87721118177
6449,159919.0014354449
2767,182089.28011620627
11498,165337.16977431075
16472,143523.81082804158
178,346198.94153315463
10948,202333.6022645126
13313,265330.9845114657
8065,153812.61841823295
102,151681.4646101057
14428,176994.0902116688
11973,132816.18424612086
6663,185786.14393607978
15989,130913.28859281712
10955,395076.21013121196
11772,149485.45528493202
11364,259599.37995032236
7082,168352.38242056005
7749,417369.72264425975
6428,135799.44250621705
6869,105145.71794300582
295,167658.76792688237
12266,234790.728378193
11129,219198.92471499203
826,292078.88785467093
3262,244677.41122281027
15641,316045.2392213238
1662,441721.61440840043
10926,219999.28523969345
10232,213375.05108132452
6376,192856.10939534125
7817,192563.54031392004
354,192083.92104833035
10076,183679.00726772138
11379,337736.8973019776
10184,122680.910547047
4696,406886.80100984714
13562,454519.15866892965
5436,185498.07437244302
13196,107782.35249915325
14939,294116.47027651494
14004,244215.84878472504
5916,184728.0930086232
7229,193407.93713824105
9143,151398.49820133415
3440,198795.3297915687
319,167263.08706582867
11683,229518.36515022052
12647,241120.81830255486
12788,157658.28034380198
13662,239127.67946099272
423,272789.9664891739
5222,223712.01648795579
9242,184815.99760310963
2641,178657.7472896499
4855,162036.8744017154
5360,194293.26969683246
9799,150714.78759441414
5526,246600.71798403581
10309,159742.95252360817
2144,416057.058642346
7191,196129.3079660942
6732,161368.09490155862
14789,149082.81576316757
13525,161542.96829746006
4066,302086.2651169695
16422,216427.78501540775
14890,203754.68441094324
2922,226501.6992136702
3601,116031.79254800589
13416,120290.13021649541
14363,202538.25748593124
9496,275885.79929132515
7115,346430.5431057896
8615,156451.45079917595
5218,89129.07809486196
9493,201114.69897536005
10623,179513.0011043646
2272,110726.13845804993
3352,317903.1291123489
84,180358.0082341158
8086,123570.35007252888
2595,166866.1923992585
3531,153580.44348303703
7460,299386.01472828677
9214,259018.36858228766
2790,215462.45533938005
10548,227084.74418091227
9218,174962.130626117
7435,180033.05592186237
15780,185507.01269825138
7640,218077.77905438383
6223,188094.57947943063
3425,112109.9668324426
10582,148790.38459760344
702,244429.8810627067
2111,175899.79152199096
11730,181270.16791687277
9865,247235.27362380666
16478,341298.4280655259
1885,223036.41820629014
3956,359260.36785784806
16735,118493.25865916937
15264,209029.78403473887
15971,153908.71416578116
5584,211978.6496226058
15242,176473.59499074577
14358,165172.8404387664
11300,198261.57766403124
5446,182988.82287954702
3934,180656.21920920932
6610,176832.05830059107
10164,262437.43822878425
4646,192312.23412330434
13304,192496.69079020325
1985,206839.88429653025
4746,144086.6362983303
7963,207299.0430279799
14083,274969.2544399098
13140,298431.0292711005
15023,247594.40819156362
13093,245649.29055723298
7160,173720.83074362436
7407,179861.55638447122
16056,188123.6521502529
751,422972.24910889653
6179,94981.04964354818
9137,288052.9527528896
10992,269042.89919965557
5744,420770.18557666487
10884,162981.57422916885
12858,290242.8034237353
13005,296661.17095421825
16714,197100.4655683153
1419,226289.84233792275
6064,203632.27602561633
3771,202030.55995375715
5945,498412.1102012041
8453,70544.60694144164
3806,159845.07778796644
16748,262454.44664589816
11380,206336.06477436054
3107,199257.91829557304
12003,203150.01766070272
14567,292334.35525694734
1079,208392.86851459235
11705,154722.7970352578
7814,195306.41970649367
10174,165672.56092160766
5514,239548.81239499102
5265,242749.3932885099
10520,362651.416480954
13195,214908.05202317427
14601,380443.2893822422
6012,187488.8863906949
13079,165273.88571092894
9009,131021.86125993947
3122,182733.3838668336
5470,242415.6523619614
4840,162604.6248761104
6270,261266.25661505817
9158,99136.71238586915
10120,119974.95611368169
10672,321479.28232182475
4573,147947.60364850555
12118,296365.578398869
7447,124786.04422076704
2171,214917.0349386186
6126,343433.6550345085
2836,175412.86881610876
1457,235648.74027283295
11165,227325.49139279328
5923,190547.8431029491
1813,222283.64230823156
3492,225652.83182615176
1917,234204.53781626496
965,391878.95485126646
15795,151340.64838386668
821,214307.1400055809
4568,208088.23099728423
9078,226456.7694015512
11371,120633.498924855
5149,197337.95169969994
281,209821.29643313878
1918,247367.13592082547
776,124299.65055983636
210,209364.3015773865
10782,177535.89695827727
9653,177553.5530813287
9372,168572.61571475747
5868,177524.11671576908
6176,139854.21181761174
3969,117884.49688080738
7427,149682.10299617797
8544,489182.5369396221
5219,226814.46476837588
16488,132671.86147534466
5855,262001.5031317402
15920,122939.24796621018
4393,445241.27273152734
5770,148827.30699134505
2900,148322.8185698668
8622,89213.52874907186
11610,286409.9948299944
10969,124524.72797282998
11029,117187.93450599651
6193,317010.2415151835
14087,454076.7545419775
13623,163853.709709927
16689,171774.24806649447
1027,229948.77185485125
949,147339.1649467089
672,124226.66498764086
13832,126728.06418489247
2471,207627.9237474595
8728,296164.40465921577
7742,234434.97459212373
2698,220617.4602437234
9084,170801.7326166329
6075,284122.93323683157
2874,173648.97412685858
13119,154432.6082162824
5010,207764.24372841124
1284,181237.7754115756
1151,171041.2534773522
5110,302370.4421668775
11386,170915.2162236031
8019,200870.009565733
2859,125541.64910459607
16110,177210.55502743693
16027,266018.28846665175
14902,190223.92098606768
14301,217470.22849888602
2451,208010.97793643965
13596,138558.0449180248
1464,129206.19236000805
7927,391894.8476293908
9638,193004.86815947856
8009,279877.9057294703
11903,158811.0038675129
9243,112304.99125900163
547,189078.86055062414
5511,126073.32583547193
11247,178580.6402656641
15928,404118.8427601697
3434,223742.46887240437
7614,116997.11167258827
1380,201505.47536110322
2770,137385.63141461197
111,180949.22715840832
5994,141805.81557759427
12341,197389.54597509318
2787,255386.5435023537
14410,333517.67694269464
15983,127495.53238124364
14876,197055.219516732
653,146536.041804721
2174,217939.92213380802
2575,323633.95303593704
7976,166016.92888691655
5812,322519.095369585
13589,317548.37771696155
9122,128002.97490324352
8159,496527.2829328309
8754,254104.13820415337
9321,211392.46531437978
13535,183555.91568671956
2083,175598.2291284322
2689,298870.85436984117
2248,237258.66180557027
11649,155103.6556380791
11045,402335.45039128885
1276,99196.61755615223
5962,136693.14550481
13012,164887.5799949496
4642,185270.7446598038
179,168178.5595510458
15347,367550.50430873595
3339,166364.59736522473
